#    L    TT             EE             BB             TE          
  4901    8.66173E-01    1.81102E-02    4.73029E-03    -2.35289E-02
  4902    8.64454E-01    1.80843E-02    4.72915E-03    -2.34455E-02
  4903    8.63640E-01    1.80561E-02    4.72730E-03    -2.33029E-02
  4904    8.63135E-01    1.80277E-02    4.72279E-03    -2.32194E-02
  4905    8.62847E-01    1.80051E-02    4.71888E-03    -2.32147E-02
  4906    8.62268E-01    1.79823E-02    4.71721E-03    -2.32675E-02
  4907    8.61255E-01    1.79573E-02    4.71511E-03    -2.33108E-02
  4908    8.60221E-01    1.79335E-02    4.71014E-03    -2.32876E-02
  4909    8.59035E-01    1.78998E-02    4.70686E-03    -2.32358E-02
  4910    8.58209E-01    1.78565E-02    4.70645E-03    -2.31429E-02
  4911    8.57817E-01    1.78137E-02    4.70381E-03    -2.30472E-02
  4912    8.57187E-01    1.77752E-02    4.69968E-03    -2.30052E-02
  4913    8.56260E-01    1.77418E-02    4.69540E-03    -2.29972E-02
  4914    8.55121E-01    1.77073E-02    4.69144E-03    -2.29974E-02
  4915    8.53504E-01    1.76668E-02    4.68909E-03    -2.29671E-02
  4916    8.51740E-01    1.76259E-02    4.68524E-03    -2.28632E-02
  4917    8.50852E-01    1.75957E-02    4.68160E-03    -2.27567E-02
  4918    8.50223E-01    1.75750E-02    4.67729E-03    -2.26838E-02
  4919    8.49439E-01    1.75487E-02    4.67169E-03    -2.27092E-02
  4920    8.48928E-01    1.75203E-02    4.67009E-03    -2.27717E-02
  4921    8.47910E-01    1.75004E-02    4.67034E-03    -2.27445E-02
  4922    8.46528E-01    1.74784E-02    4.66669E-03    -2.26690E-02
  4923    8.45990E-01    1.74505E-02    4.66068E-03    -2.26205E-02
  4924    8.45763E-01    1.74203E-02    4.66009E-03    -2.26130E-02
  4925    8.45087E-01    1.73888E-02    4.66182E-03    -2.25859E-02
  4926    8.44185E-01    1.73498E-02    4.66095E-03    -2.25287E-02
  4927    8.42902E-01    1.73133E-02    4.65714E-03    -2.24599E-02
  4928    8.41844E-01    1.72889E-02    4.65334E-03    -2.23815E-02
  4929    8.41074E-01    1.72677E-02    4.65060E-03    -2.23172E-02
  4930    8.40023E-01    1.72408E-02    4.64621E-03    -2.23381E-02
  4931    8.39069E-01    1.72056E-02    4.64356E-03    -2.24004E-02
  4932    8.38383E-01    1.71691E-02    4.64232E-03    -2.23725E-02
  4933    8.37343E-01    1.71481E-02    4.63937E-03    -2.23215E-02
  4934    8.36354E-01    1.71324E-02    4.63687E-03    -2.22638E-02
  4935    8.35331E-01    1.71113E-02    4.63397E-03    -2.22083E-02
  4936    8.34282E-01    1.70833E-02    4.63348E-03    -2.21795E-02
  4937    8.33534E-01    1.70452E-02    4.63247E-03    -2.21117E-02
  4938    8.32754E-01    1.70045E-02    4.62749E-03    -2.20484E-02
  4939    8.31801E-01    1.69686E-02    4.62307E-03    -2.20045E-02
  4940    8.30799E-01    1.69416E-02    4.62078E-03    -2.19559E-02
  4941    8.29663E-01    1.69233E-02    4.61921E-03    -2.19085E-02
  4942    8.28448E-01    1.68960E-02    4.61539E-03    -2.18881E-02
  4943    8.27234E-01    1.68581E-02    4.61128E-03    -2.19346E-02
  4944    8.25340E-01    1.68292E-02    4.60966E-03    -2.19426E-02
  4945    8.23673E-01    1.68180E-02    4.60624E-03    -2.18660E-02
  4946    8.23459E-01    1.68064E-02    4.60032E-03    -2.17747E-02
  4947    8.23728E-01    1.67893E-02    4.59434E-03    -2.17287E-02
  4948    8.23548E-01    1.67629E-02    4.58858E-03    -2.17028E-02
  4949    8.22677E-01    1.67270E-02    4.58757E-03    -2.17072E-02
  4950    8.21380E-01    1.66850E-02    4.58806E-03    -2.17047E-02
  4951    8.20132E-01    1.66549E-02    4.58608E-03    -2.16274E-02
  4952    8.18905E-01    1.66440E-02    4.58395E-03    -2.15668E-02
  4953    8.17563E-01    1.66321E-02    4.58189E-03    -2.15473E-02
  4954    8.16895E-01    1.65997E-02    4.57842E-03    -2.15289E-02
  4955    8.16414E-01    1.65619E-02    4.57554E-03    -2.14869E-02
  4956    8.15198E-01    1.65376E-02    4.57432E-03    -2.14330E-02
  4957    8.13669E-01    1.65124E-02    4.57124E-03    -2.13835E-02
  4958    8.12691E-01    1.64766E-02    4.56798E-03    -2.12941E-02
  4959    8.12494E-01    1.64415E-02    4.56556E-03    -2.12568E-02
  4960    8.12366E-01    1.64177E-02    4.56365E-03    -2.12893E-02
  4961    8.11343E-01    1.64041E-02    4.56217E-03    -2.13133E-02
  4962    8.10055E-01    1.63826E-02    4.55961E-03    -2.12837E-02
  4963    8.09103E-01    1.63488E-02    4.55243E-03    -2.12159E-02
  4964    8.08003E-01    1.63133E-02    4.54560E-03    -2.11638E-02
  4965    8.06993E-01    1.62846E-02    4.54401E-03    -2.11343E-02
  4966    8.07061E-01    1.62548E-02    4.54161E-03    -2.11237E-02
  4967    8.07153E-01    1.62282E-02    4.53694E-03    -2.10783E-02
  4968    8.06038E-01    1.62010E-02    4.53584E-03    -2.09532E-02
  4969    8.04451E-01    1.61764E-02    4.53746E-03    -2.08741E-02
  4970    8.03246E-01    1.61601E-02    4.53515E-03    -2.09028E-02
  4971    8.02657E-01    1.61434E-02    4.53092E-03    -2.09436E-02
  4972    8.02413E-01    1.61274E-02    4.52912E-03    -2.09391E-02
  4973    8.01469E-01    1.61104E-02    4.52594E-03    -2.08846E-02
  4974    8.00101E-01    1.60752E-02    4.52239E-03    -2.08091E-02
  4975    7.98955E-01    1.60289E-02    4.52176E-03    -2.07778E-02
  4976    7.97980E-01    1.60054E-02    4.52155E-03    -2.07946E-02
  4977    7.97077E-01    1.59938E-02    4.52031E-03    -2.07942E-02
  4978    7.96412E-01    1.59666E-02    4.51889E-03    -2.07664E-02
  4979    7.95582E-01    1.59367E-02    4.51749E-03    -2.07332E-02
  4980    7.94960E-01    1.59214E-02    4.51513E-03    -2.07329E-02
  4981    7.93970E-01    1.58978E-02    4.51017E-03    -2.07265E-02
  4982    7.92262E-01    1.58697E-02    4.50527E-03    -2.06271E-02
  4983    7.91070E-01    1.58480E-02    4.50136E-03    -2.05145E-02
  4984    7.90359E-01    1.58183E-02    4.49761E-03    -2.04703E-02
  4985    7.89700E-01    1.57959E-02    4.49417E-03    -2.04711E-02
  4986    7.88846E-01    1.57816E-02    4.48900E-03    -2.05021E-02
  4987    7.87750E-01    1.57428E-02    4.48534E-03    -2.04346E-02
  4988    7.86918E-01    1.56936E-02    4.48482E-03    -2.03040E-02
  4989    7.86500E-01    1.56700E-02    4.48355E-03    -2.02351E-02
  4990    7.86154E-01    1.56529E-02    4.48236E-03    -2.02119E-02
  4991    7.85822E-01    1.56306E-02    4.48260E-03    -2.02122E-02
  4992    7.84945E-01    1.56200E-02    4.48058E-03    -2.02063E-02
  4993    7.83502E-01    1.56051E-02    4.47570E-03    -2.02264E-02
  4994    7.82297E-01    1.55742E-02    4.47340E-03    -2.02532E-02
  4995    7.81180E-01    1.55364E-02    4.47290E-03    -2.01943E-02
  4996    7.79992E-01    1.55008E-02    4.46815E-03    -2.00933E-02
  4997    7.79135E-01    1.54716E-02    4.46225E-03    -2.00393E-02
  4998    7.78260E-01    1.54439E-02    4.46043E-03    -2.00307E-02
  4999    7.77313E-01    1.54215E-02    4.45722E-03    -2.00330E-02
  5000    7.76727E-01    1.54035E-02    4.45090E-03    -1.99875E-02
  5001    7.75970E-01    1.53797E-02    4.44684E-03    -1.98873E-02
  5002    7.75274E-01    1.53558E-02    4.44472E-03    -1.98857E-02
  5003    7.74447E-01    1.53385E-02    4.44226E-03    -1.99488E-02
  5004    7.73139E-01    1.53206E-02    4.43899E-03    -1.99387E-02
  5005    7.72084E-01    1.52991E-02    4.43621E-03    -1.98555E-02
  5006    7.71416E-01    1.52720E-02    4.43434E-03    -1.97402E-02
  5007    7.70608E-01    1.52424E-02    4.43317E-03    -1.96390E-02
  5008    7.69717E-01    1.52112E-02    4.43260E-03    -1.96203E-02
  5009    7.69156E-01    1.51779E-02    4.43405E-03    -1.96211E-02
  5010    7.68948E-01    1.51607E-02    4.43231E-03    -1.95707E-02
  5011    7.68253E-01    1.51601E-02    4.42459E-03    -1.95014E-02
  5012    7.67406E-01    1.51442E-02    4.41806E-03    -1.94480E-02
  5013    7.66626E-01    1.51102E-02    4.41707E-03    -1.94270E-02
  5014    7.65706E-01    1.50834E-02    4.41711E-03    -1.94629E-02
  5015    7.65026E-01    1.50671E-02    4.41508E-03    -1.95216E-02
  5016    7.64384E-01    1.50484E-02    4.41189E-03    -1.95617E-02
  5017    7.63304E-01    1.50195E-02    4.40824E-03    -1.95437E-02
  5018    7.62266E-01    1.49938E-02    4.40662E-03    -1.94925E-02
  5019    7.61607E-01    1.49708E-02    4.40456E-03    -1.94530E-02
  5020    7.60954E-01    1.49469E-02    4.40045E-03    -1.94074E-02
  5021    7.60226E-01    1.49241E-02    4.39548E-03    -1.93409E-02
  5022    7.59434E-01    1.48934E-02    4.39207E-03    -1.92932E-02
  5023    7.58081E-01    1.48618E-02    4.39145E-03    -1.92744E-02
  5024    7.57132E-01    1.48370E-02    4.39134E-03    -1.92354E-02
  5025    7.56691E-01    1.48146E-02    4.39095E-03    -1.92016E-02
  5026    7.55894E-01    1.47940E-02    4.38966E-03    -1.91968E-02
  5027    7.54587E-01    1.47808E-02    4.38562E-03    -1.91396E-02
  5028    7.53487E-01    1.47718E-02    4.38031E-03    -1.90617E-02
  5029    7.52817E-01    1.47435E-02    4.37699E-03    -1.89933E-02
  5030    7.52192E-01    1.47009E-02    4.37338E-03    -1.89624E-02
  5031    7.51297E-01    1.46779E-02    4.36868E-03    -1.89661E-02
  5032    7.50060E-01    1.46684E-02    4.36603E-03    -1.89321E-02
  5033    7.49270E-01    1.46545E-02    4.36435E-03    -1.88713E-02
  5034    7.48793E-01    1.46380E-02    4.35966E-03    -1.88385E-02
  5035    7.48044E-01    1.46149E-02    4.35370E-03    -1.87976E-02
  5036    7.47461E-01    1.45832E-02    4.35151E-03    -1.87747E-02
  5037    7.46923E-01    1.45534E-02    4.35309E-03    -1.87535E-02
  5038    7.46130E-01    1.45312E-02    4.35347E-03    -1.87093E-02
  5039    7.45249E-01    1.45109E-02    4.35001E-03    -1.86855E-02
  5040    7.44489E-01    1.44921E-02    4.34484E-03    -1.86753E-02
  5041    7.43609E-01    1.44686E-02    4.34053E-03    -1.86386E-02
  5042    7.43018E-01    1.44428E-02    4.33855E-03    -1.86140E-02
  5043    7.42483E-01    1.44236E-02    4.33807E-03    -1.86178E-02
  5044    7.41585E-01    1.44052E-02    4.33615E-03    -1.86018E-02
  5045    7.40556E-01    1.43898E-02    4.33306E-03    -1.85544E-02
  5046    7.39803E-01    1.43858E-02    4.33125E-03    -1.85126E-02
  5047    7.39451E-01    1.43748E-02    4.32989E-03    -1.84847E-02
  5048    7.38852E-01    1.43419E-02    4.32812E-03    -1.84490E-02
  5049    7.37779E-01    1.43030E-02    4.32431E-03    -1.84151E-02
  5050    7.36684E-01    1.42739E-02    4.32098E-03    -1.83887E-02
  5051    7.36242E-01    1.42583E-02    4.31872E-03    -1.83885E-02
  5052    7.35770E-01    1.42454E-02    4.31491E-03    -1.83999E-02
  5053    7.34998E-01    1.42265E-02    4.31016E-03    -1.83681E-02
  5054    7.34420E-01    1.42071E-02    4.30831E-03    -1.83040E-02
  5055    7.33421E-01    1.41867E-02    4.30983E-03    -1.82555E-02
  5056    7.32443E-01    1.41691E-02    4.31008E-03    -1.82078E-02
  5057    7.31740E-01    1.41552E-02    4.30709E-03    -1.81646E-02
  5058    7.30530E-01    1.41370E-02    4.30206E-03    -1.81072E-02
  5059    7.29207E-01    1.41107E-02    4.29751E-03    -1.80276E-02
  5060    7.28447E-01    1.40857E-02    4.29376E-03    -1.79808E-02
  5061    7.28100E-01    1.40650E-02    4.29100E-03    -1.79967E-02
  5062    7.27430E-01    1.40414E-02    4.28754E-03    -1.80477E-02
  5063    7.26135E-01    1.40065E-02    4.28352E-03    -1.80998E-02
  5064    7.25314E-01    1.39768E-02    4.28047E-03    -1.81181E-02
  5065    7.25109E-01    1.39641E-02    4.27973E-03    -1.80551E-02
  5066    7.25027E-01    1.39559E-02    4.28066E-03    -1.79826E-02
  5067    7.24344E-01    1.39423E-02    4.28094E-03    -1.79469E-02
  5068    7.23159E-01    1.39257E-02    4.28065E-03    -1.79138E-02
  5069    7.22129E-01    1.39058E-02    4.27846E-03    -1.78363E-02
  5070    7.21304E-01    1.38837E-02    4.27431E-03    -1.77631E-02
  5071    7.20684E-01    1.38653E-02    4.27017E-03    -1.77610E-02
  5072    7.20022E-01    1.38408E-02    4.26618E-03    -1.77706E-02
  5073    7.19020E-01    1.38148E-02    4.26254E-03    -1.77380E-02
  5074    7.17875E-01    1.37994E-02    4.25992E-03    -1.76766E-02
  5075    7.16559E-01    1.37820E-02    4.25726E-03    -1.76682E-02
  5076    7.15144E-01    1.37559E-02    4.25574E-03    -1.76945E-02
  5077    7.14180E-01    1.37248E-02    4.25507E-03    -1.76707E-02
  5078    7.13889E-01    1.36992E-02    4.25187E-03    -1.76028E-02
  5079    7.13766E-01    1.36890E-02    4.24664E-03    -1.75364E-02
  5080    7.13546E-01    1.36818E-02    4.24156E-03    -1.75213E-02
  5081    7.12660E-01    1.36603E-02    4.23789E-03    -1.74937E-02
  5082    7.11614E-01    1.36386E-02    4.23769E-03    -1.74566E-02
  5083    7.11067E-01    1.36237E-02    4.23716E-03    -1.74330E-02
  5084    7.10778E-01    1.36044E-02    4.23375E-03    -1.73902E-02
  5085    7.10608E-01    1.35851E-02    4.22933E-03    -1.73656E-02
  5086    7.10109E-01    1.35653E-02    4.22683E-03    -1.73575E-02
  5087    7.09050E-01    1.35444E-02    4.22606E-03    -1.73686E-02
  5088    7.08341E-01    1.35280E-02    4.22658E-03    -1.73746E-02
  5089    7.07529E-01    1.35150E-02    4.22757E-03    -1.73482E-02
  5090    7.06318E-01    1.35031E-02    4.22786E-03    -1.73415E-02
  5091    7.05408E-01    1.34869E-02    4.22490E-03    -1.73625E-02
  5092    7.04921E-01    1.34694E-02    4.22008E-03    -1.73400E-02
  5093    7.04445E-01    1.34444E-02    4.21638E-03    -1.72872E-02
  5094    7.03815E-01    1.34111E-02    4.21174E-03    -1.71939E-02
  5095    7.03331E-01    1.33832E-02    4.20585E-03    -1.71158E-02
  5096    7.02736E-01    1.33610E-02    4.20291E-03    -1.70712E-02
  5097    7.02105E-01    1.33408E-02    4.20224E-03    -1.70355E-02
  5098    7.01492E-01    1.33273E-02    4.20100E-03    -1.70624E-02
  5099    7.00687E-01    1.33222E-02    4.19755E-03    -1.71111E-02
  5100    6.99888E-01    1.33144E-02    4.19117E-03    -1.71222E-02
  5101    6.99214E-01    1.32981E-02    4.18648E-03    -1.70946E-02
  5102    6.98200E-01    1.32732E-02    4.18683E-03    -1.70339E-02
  5103    6.96846E-01    1.32438E-02    4.18785E-03    -1.69409E-02
  5104    6.95691E-01    1.32251E-02    4.18795E-03    -1.68641E-02
  5105    6.94856E-01    1.32097E-02    4.18574E-03    -1.68162E-02
  5106    6.93938E-01    1.31888E-02    4.18256E-03    -1.68087E-02
  5107    6.93209E-01    1.31700E-02    4.18067E-03    -1.68663E-02
  5108    6.92766E-01    1.31500E-02    4.17702E-03    -1.69169E-02
  5109    6.92411E-01    1.31262E-02    4.17091E-03    -1.68844E-02
  5110    6.92195E-01    1.31028E-02    4.16796E-03    -1.68176E-02
  5111    6.91674E-01    1.30822E-02    4.16725E-03    -1.67647E-02
  5112    6.90761E-01    1.30659E-02    4.16539E-03    -1.67191E-02
  5113    6.89608E-01    1.30517E-02    4.16440E-03    -1.66783E-02
  5114    6.88539E-01    1.30309E-02    4.16403E-03    -1.66413E-02
  5115    6.87511E-01    1.29986E-02    4.16069E-03    -1.66074E-02
  5116    6.86680E-01    1.29719E-02    4.15671E-03    -1.66418E-02
  5117    6.86274E-01    1.29618E-02    4.15430E-03    -1.66928E-02
  5118    6.86159E-01    1.29546E-02    4.15372E-03    -1.66544E-02
  5119    6.86050E-01    1.29423E-02    4.15213E-03    -1.65584E-02
  5120    6.85674E-01    1.29348E-02    4.14758E-03    -1.65570E-02
  5121    6.85055E-01    1.29156E-02    4.14279E-03    -1.65847E-02
  5122    6.84531E-01    1.28874E-02    4.13701E-03    -1.65240E-02
  5123    6.84168E-01    1.28612E-02    4.13279E-03    -1.64306E-02
  5124    6.83776E-01    1.28394E-02    4.13007E-03    -1.63658E-02
  5125    6.82882E-01    1.28179E-02    4.12858E-03    -1.63307E-02
  5126    6.82048E-01    1.28010E-02    4.13026E-03    -1.63403E-02
  5127    6.81473E-01    1.27925E-02    4.12883E-03    -1.63690E-02
  5128    6.80585E-01    1.27800E-02    4.12483E-03    -1.63570E-02
  5129    6.79797E-01    1.27557E-02    4.12307E-03    -1.63080E-02
  5130    6.78862E-01    1.27364E-02    4.12122E-03    -1.62804E-02
  5131    6.77657E-01    1.27226E-02    4.11915E-03    -1.62746E-02
  5132    6.76954E-01    1.27050E-02    4.11661E-03    -1.62365E-02
  5133    6.76613E-01    1.26858E-02    4.11344E-03    -1.61552E-02
  5134    6.76257E-01    1.26700E-02    4.11014E-03    -1.60707E-02
  5135    6.75302E-01    1.26619E-02    4.10759E-03    -1.60562E-02
  5136    6.73858E-01    1.26551E-02    4.10767E-03    -1.60622E-02
  5137    6.72963E-01    1.26281E-02    4.10733E-03    -1.60432E-02
  5138    6.72331E-01    1.25955E-02    4.10267E-03    -1.60099E-02
  5139    6.71676E-01    1.25725E-02    4.09709E-03    -1.60000E-02
  5140    6.70787E-01    1.25622E-02    4.09440E-03    -1.60102E-02
  5141    6.70235E-01    1.25524E-02    4.09426E-03    -1.60036E-02
  5142    6.70088E-01    1.25324E-02    4.09423E-03    -1.59989E-02
  5143    6.69269E-01    1.25116E-02    4.09141E-03    -1.60025E-02
  5144    6.68502E-01    1.24908E-02    4.08471E-03    -1.59914E-02
  5145    6.68196E-01    1.24732E-02    4.08028E-03    -1.59683E-02
  5146    6.67741E-01    1.24605E-02    4.08070E-03    -1.59335E-02
  5147    6.66967E-01    1.24400E-02    4.07933E-03    -1.58697E-02
  5148    6.66290E-01    1.24168E-02    4.07455E-03    -1.57983E-02
  5149    6.65843E-01    1.24021E-02    4.06899E-03    -1.57863E-02
  5150    6.65760E-01    1.23828E-02    4.06626E-03    -1.58134E-02
  5151    6.65439E-01    1.23611E-02    4.06508E-03    -1.57896E-02
  5152    6.64192E-01    1.23555E-02    4.06213E-03    -1.57561E-02
  5153    6.62832E-01    1.23491E-02    4.05698E-03    -1.57505E-02
  5154    6.62272E-01    1.23252E-02    4.05175E-03    -1.57341E-02
  5155    6.61897E-01    1.22957E-02    4.04975E-03    -1.56647E-02
  5156    6.61255E-01    1.22685E-02    4.05267E-03    -1.56081E-02
  5157    6.60476E-01    1.22474E-02    4.05496E-03    -1.56247E-02
  5158    6.59551E-01    1.22377E-02    4.05222E-03    -1.56590E-02
  5159    6.58474E-01    1.22290E-02    4.04876E-03    -1.56707E-02
  5160    6.57555E-01    1.22178E-02    4.04695E-03    -1.56469E-02
  5161    6.57280E-01    1.22000E-02    4.04434E-03    -1.55842E-02
  5162    6.57209E-01    1.21839E-02    4.04158E-03    -1.55076E-02
  5163    6.56414E-01    1.21745E-02    4.03941E-03    -1.54613E-02
  5164    6.55364E-01    1.21625E-02    4.03778E-03    -1.54335E-02
  5165    6.54721E-01    1.21446E-02    4.03717E-03    -1.54022E-02
  5166    6.54279E-01    1.21255E-02    4.03582E-03    -1.53917E-02
  5167    6.53739E-01    1.21001E-02    4.03129E-03    -1.53997E-02
  5168    6.53180E-01    1.20748E-02    4.02663E-03    -1.54008E-02
  5169    6.52596E-01    1.20555E-02    4.02426E-03    -1.53852E-02
  5170    6.51693E-01    1.20416E-02    4.02327E-03    -1.53817E-02
  5171    6.50782E-01    1.20360E-02    4.02145E-03    -1.53584E-02
  5172    6.50181E-01    1.20219E-02    4.01863E-03    -1.53325E-02
  5173    6.50095E-01    1.20034E-02    4.01525E-03    -1.53533E-02
  5174    6.49807E-01    1.19908E-02    4.01226E-03    -1.53432E-02
  5175    6.48997E-01    1.19771E-02    4.01255E-03    -1.53080E-02
  5176    6.47999E-01    1.19575E-02    4.01274E-03    -1.53041E-02
  5177    6.46851E-01    1.19396E-02    4.01039E-03    -1.53030E-02
  5178    6.46334E-01    1.19186E-02    4.00607E-03    -1.52774E-02
  5179    6.46287E-01    1.18895E-02    4.00086E-03    -1.52562E-02
  5180    6.45678E-01    1.18736E-02    3.99630E-03    -1.52335E-02
  5181    6.44485E-01    1.18692E-02    3.99379E-03    -1.51883E-02
  5182    6.43595E-01    1.18563E-02    3.99272E-03    -1.51079E-02
  5183    6.43151E-01    1.18311E-02    3.99066E-03    -1.50455E-02
  5184    6.42798E-01    1.18042E-02    3.98919E-03    -1.50477E-02
  5185    6.42276E-01    1.17881E-02    3.98895E-03    -1.50496E-02
